nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: data/ccg/train.ccg
Dev file: data/ccg/dev.ccg
Test file: data/ccg/test.ccg
Raw file: None
Model saved to: data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: LSTM
DATA SUMMARY END.
Data setting saved to file:  data/ccg/saved_model..dset
build batched bilstm...
build batched char bilstm...
Epoch: 0/100
 Learning rate is setted as: 0.015
     Instance: 23000; Time: 7.00s; loss: 8680.9563; acc: 401355.0/539183.0=0.7444
     Instance: 23500; Time: 6.86s; loss: 8048.6534; acc: 411076.0/550955.0=0.7461
     Instance: 24000; Time: 6.90s; loss: 7949.2996; acc: 420376.0/562258.0=0.7477
     Instance: 24500; Time: 7.22s; loss: 8638.3520; acc: 430152.0/574199.0=0.7491
     Instance: 25000; Time: 7.02s; loss: 7980.7341; acc: 439456.0/585499.0=0.7506
     Instance: 25500; Time: 6.87s; loss: 8200.4732; acc: 449288.0/597420.0=0.7520
     Instance: 26000; Time: 6.94s; loss: 8095.1466; acc: 459162.0/609303.0=0.7536
     Instance: 26500; Time: 6.91s; loss: 7829.2718; acc: 468972.0/621075.0=0.7551
     Instance: 27000; Time: 6.95s; loss: 8124.9793; acc: 478549.0/632732.0=0.7563
     Instance: 27500; Time: 6.98s; loss: 8162.0330; acc: 488028.0/644254.0=0.7575
     Instance: 28000; Time: 7.25s; loss: 7394.9345; acc: 497517.0/655601.0=0.7589
     Instance: 28500; Time: 7.09s; loss: 7876.2648; acc: 507179.0/667241.0=0.7601
     Instance: 29000; Time: 6.92s; loss: 7716.5896; acc: 517212.0/679279.0=0.7614
     Instance: 29500; Time: 7.04s; loss: 8047.4088; acc: 527268.0/691354.0=0.7627
     Instance: 30000; Time: 6.90s; loss: 7804.8914; acc: 537109.0/703162.0=0.7638
     Instance: 30500; Time: 7.02s; loss: 7301.9778; acc: 546780.0/714736.0=0.7650
     Instance: 31000; Time: 7.08s; loss: 7320.0882; acc: 556826.0/726650.0=0.7663
     Instance: 31500; Time: 7.11s; loss: 7296.6506; acc: 566985.0/738650.0=0.7676
     Instance: 32000; Time: 6.86s; loss: 7287.0746; acc: 576866.0/750402.0=0.7687
     Instance: 32500; Time: 7.07s; loss: 7759.5590; acc: 586777.0/762241.0=0.7698
     Instance: 33000; Time: 7.14s; loss: 7023.8843; acc: 596890.0/774206.0=0.7710
     Instance: 33500; Time: 6.91s; loss: 7198.6710; acc: 606715.0/785862.0=0.7720
     Instance: 34000; Time: 7.21s; loss: 7146.5785; acc: 616700.0/797643.0=0.7732
     Instance: 34500; Time: 6.86s; loss: 7412.0053; acc: 626567.0/809385.0=0.7741
     Instance: 35000; Time: 7.13s; loss: 7690.5859; acc: 636776.0/821595.0=0.7750
     Instance: 35500; Time: 7.04s; loss: 7348.6276; acc: 646714.0/833399.0=0.7760
     Instance: 36000; Time: 7.17s; loss: 7265.9304; acc: 656567.0/845076.0=0.7769
     Instance: 36500; Time: 6.91s; loss: 7048.2463; acc: 666677.0/857072.0=0.7779
     Instance: 37000; Time: 6.92s; loss: 7520.6629; acc: 676767.0/869073.0=0.7787
     Instance: 37500; Time: 6.94s; loss: 6714.0610; acc: 686664.0/880680.0=0.7797
     Instance: 38000; Time: 6.87s; loss: 6574.3573; acc: 696365.0/892106.0=0.7806
     Instance: 38500; Time: 7.11s; loss: 7534.9584; acc: 706449.0/904023.0=0.7815
     Instance: 39000; Time: 7.04s; loss: 7296.1098; acc: 716134.0/915545.0=0.7822
     Instance: 39500; Time: 6.85s; loss: 7150.2620; acc: 725848.0/927113.0=0.7829
     Instance: 39604; Time: 1.53s; loss: 1428.5270; acc: 727905.0/929552.0=0.7831
